timestamp,avg_price,avg_market_cap,avg_volume,avg_24h_price_change_pct,anomaly,anomaly_label
2025-06-05 22:33:29.777,2.1735918270648376,127777917100.65102,1769555725.8499699,0.1352657778959765,1,Normal
2025-06-05 23:33:48.603,2.171091577535958,127550926261.50027,1624034974.3293629,0.1352657778959765,1,Normal
2025-06-06 00:33:37.543,2.164080927128111,127173263395.17728,1841475971.1010852,0.1352657778959765,1,Normal
2025-06-06 01:33:44.452,2.138606871464212,125738924728.6388,2072807435.5113623,0.1352657778959765,1,Normal
2025-06-06 02:33:30.406,2.0909449874324872,122865986671.5414,2623777884.858338,0.1352657778959765,-1,Anomaly
2025-06-06 03:33:22.611,2.097898399139981,123271360035.55472,2713622368.1646857,0.1352657778959765,1,Normal
2025-06-06 04:33:52.729,2.098374292700064,123425540985.62743,2826039469.339748,0.1352657778959765,1,Normal
2025-06-06 05:33:40.839,2.0965298132821326,123320111502.35953,2896690163.006483,0.1352657778959765,1,Normal
2025-06-06 06:33:27.263,2.098082670827496,123396464303.97174,2948344915.059025,0.1352657778959765,1,Normal
2025-06-06 07:33:29.101,2.102372198709495,123636037187.91035,3008595276.13266,0.1352657778959765,1,Normal
2025-06-06 08:33:25.450,2.1060305591416295,123767458749.73224,3021070299.305535,0.1352657778959765,1,Normal
2025-06-06 09:33:51.308,2.122333885886423,124839186468.90453,3069896151.0981584,0.1352657778959765,1,Normal
2025-06-06 10:33:26.828,2.1352004552367196,125434834509.62637,3121243028.497967,0.1352657778959765,1,Normal
2025-06-06 11:33:40.023,2.136717837245636,125725800495.40462,3128312937.6695395,0.1352657778959765,1,Normal
2025-06-06 12:33:33.119,2.1283976454266997,125245533396.27753,3101914240.042713,0.1352657778959765,1,Normal
2025-06-06 13:33:23.496,2.1292853098601427,125235174140.43895,3094006321.5692353,0.1352657778959765,1,Normal
2025-06-06 14:33:38.819,2.1364289321570498,125639681900.2887,3056081085.254058,0.1352657778959765,1,Normal
2025-06-06 15:33:29.227,2.1453234051084498,126215853243.21529,3065037276.4044757,0.1352657778959765,1,Normal
2025-06-06 16:33:35.164,2.149806195090005,126454402186.17874,3043084510.7538457,0.1352657778959765,1,Normal
2025-06-06 17:33:38.120,2.150728916143202,126536957305.50496,3092737837.754549,0.1352657778959765,1,Normal
2025-06-06 18:33:45.882,2.1583804005767133,126959928799.16231,3139414324.542862,0.1352657778959765,1,Normal
2025-06-06 19:33:46.683,2.171553649649933,127725863023.7907,3163746809.2688155,0.1352657778959765,1,Normal
2025-06-06 20:33:41.646,2.1793039537547703,128188299629.83826,3134720651.6300926,0.1352657778959765,1,Normal
2025-06-06 21:34:01.539,2.1839951009734215,128428150701.6528,3150172055.9666634,0.1352657778959765,1,Normal
2025-06-06 22:34:03.718,2.1765319529580003,128113144107.88528,3127289635.7861137,0.1352657778959765,1,Normal
2025-06-06 23:33:46.965,2.171022248641646,127576454938.05476,3114479980.8862977,-0.003193273606194591,1,Normal
2025-06-07 00:33:52.526,2.16985734959324,127636161470.6467,3029247426.57544,0.26692266415353494,1,Normal
2025-06-07 01:32:15.546,2.1736069371127757,127809765263.40039,2808827361.855927,1.6365824928169515,1,Normal
2025-06-07 02:33:39.895,2.1774138943239185,128148665424.7873,2374474921.0156703,4.13539846390738,1,Normal
2025-06-07 03:33:44.147,2.1755325786102353,127991435653.50595,2067615174.4079778,3.700569079135585,1,Normal
2025-06-07 04:33:43.726,2.169224222116121,127598269012.64731,1964727521.418467,3.376420005836578,1,Normal
2025-06-07 05:33:41.146,2.163852346114403,127281615711.7592,1854390911.9791367,3.211141210860058,1,Normal
2025-06-07 06:33:43.207,2.164657509331519,127267783101.57793,1825413956.3879,3.1731275144541993,1,Normal
2025-06-07 07:33:34.633,2.1625978602200155,127208846214.04814,1772291501.149336,2.864652678887647,1,Normal
2025-06-07 08:33:36.505,2.17073597323732,127677706321.43611,1734627145.3050668,3.0723872364921023,1,Normal
2025-06-07 09:34:19.354,2.1773010872938077,128016114081.70174,1697881667.8408217,2.5899412798767285,1,Normal
2025-06-07 10:33:45.428,2.1741299260241886,127901527085.45004,1618784961.2244654,1.8232232337714205,1,Normal
2025-06-07 11:33:51.886,2.1792889552032197,128180174440.08011,1621470853.1109958,1.9923603021192893,1,Normal
2025-06-07 12:33:22.215,2.184767953649018,128483909995.76607,1594844331.899198,2.6484857443552112,1,Normal
2025-06-07 13:30:57.266,2.1861774139585437,128597298996.01488,1549083662.4461954,2.6718873151920564,1,Normal
2025-06-07 14:33:42.513,2.1790491818385282,128212909009.48222,1540519358.6520164,1.9949294376221838,1,Normal
2025-06-07 15:33:34.484,2.1778508389178333,128106635224.15656,1488740308.2181346,1.516201880421808,1,Normal
2025-06-07 16:33:48.976,2.185847721144865,128559201841.73694,1505599433.2806232,1.6765011719277911,1,Normal
2025-06-07 17:33:32.014,2.184805322173668,128514476506.7905,1486999532.6071184,1.5844119533006351,1,Normal
2025-06-07 18:33:46.028,2.1861261516879966,128612857395.33066,1359264599.4338653,1.285489393059236,1,Normal
2025-06-07 19:33:55.100,2.1888744488522165,128751607987.02866,1329596817.3321013,0.7976224398174914,1,Normal
2025-06-07 20:33:39.078,2.184712115954009,128510276426.10835,1288149061.6558957,0.24816006917809386,1,Normal
2025-06-07 21:34:08.552,2.183449151532924,128420093866.86339,1217321044.9821637,-0.024997741078003344,1,Normal
2025-06-07 22:33:51.967,2.1815679183981764,128325487003.26468,1154195731.5498667,0.23137567235491652,1,Normal
2025-06-07 23:31:49.349,2.177190273245313,128069708197.2545,1119906091.006816,0.2841069273945118,1,Normal
2025-06-08 00:33:37.496,2.1756821220624727,127971140851.97609,1079882957.4765325,0.26844034103552517,1,Normal
2025-06-08 01:33:42.901,2.1776691402561212,128119138277.44456,1075327099.5604494,0.18688766004497648,1,Normal
2025-06-08 02:33:50.777,2.181627783048313,128288385417.45206,1006568871.553523,0.19352722674266243,1,Normal
2025-06-08 03:33:37.066,2.182104901758872,128353829401.6091,992769506.618383,0.3021018031747813,1,Normal
2025-06-08 04:33:44.270,2.184289748428887,128480989032.3262,992203095.9510044,0.6945121744062588,1,Normal
2025-06-08 05:33:31.013,2.1778797668186023,128102728169.06093,954893208.8759594,0.6482614550566979,1,Normal
2025-06-08 06:33:38.838,2.1724980134038083,127805648030.80542,963053783.1661545,0.36220529291539627,1,Normal
2025-06-08 07:33:44.172,2.173535344927953,127837276154.17587,966979123.9535348,0.5057567525210027,1,Normal
2025-06-08 08:33:40.305,2.1737941225444954,127868970776.781,931542325.7490746,0.14088075864033822,1,Normal
2025-06-08 09:33:50.744,2.175610409655232,127969572444.35896,919099425.766482,-0.07765015359806338,1,Normal
2025-06-08 10:33:44.630,2.1767638715807434,128017784915.84784,838550973.8648205,0.12114940901306603,1,Normal
2025-06-08 11:33:51.884,2.1899814460911986,128806890630.13463,944430633.9755365,0.4906412645486746,1,Normal
2025-06-08 12:30:55.084,2.2142904820576037,130249556347.59683,1179543550.1835358,1.351288971411213,1,Normal
2025-06-08 13:33:33.593,2.2073022006874834,129834217203.92397,1157799558.6867886,0.9662887647662988,1,Normal
2025-06-08 14:33:51.322,2.2135043887670682,130208505524.46918,1191584138.6125352,1.581203729393077,1,Normal
2025-06-08 15:33:40.835,2.2091802086647534,129948954696.78835,1234067143.3949451,1.4385452477768235,1,Normal
2025-06-08 16:33:44.762,2.2113990026573505,130061227742.65193,1248110122.4078426,1.1689415170743178,1,Normal
2025-06-08 17:33:36.246,2.236219417592554,131510109261.37206,1454382104.779827,2.3532575143919043,1,Normal
2025-06-08 18:33:39.715,2.2572811547291964,132769124182.22505,1514536257.0618956,3.2548443275452366,1,Normal
2025-06-08 19:32:39.751,2.275090537754931,133985298775.90689,1677275376.449725,3.93883207636343,1,Normal
2025-06-08 20:30:41.328,2.268548029400135,133387492961.83002,1779029350.4376936,3.83738950472734,1,Normal
2025-06-08 21:33:21.725,2.2816859226583546,134208476943.40433,1918059051.2245114,4.499155432882973,1,Normal
2025-06-08 22:34:05.386,2.279503959048959,134087529075.95593,1978715257.2991784,4.489250131744349,1,Normal
2025-06-08 23:33:47.628,2.28231141074085,134256703199.26154,2012449302.2461202,4.828293548218188,1,Normal
2025-06-09 00:33:42.984,2.2853540602740305,134415415812.70915,2044578419.9792,5.040807069168385,1,Normal
2025-06-09 01:33:58.977,2.287803126507882,134547751193.5861,2079651633.6203763,5.057425125600479,1,Normal
2025-06-09 02:33:48.394,2.283499722530764,134315384928.59529,2151838939.717717,4.669538052000277,1,Normal
2025-06-09 03:33:57.736,2.2803260084412833,134167161281.85379,2174817030.7650337,4.501209204160661,1,Normal
2025-06-09 04:33:39.903,2.2626382458377647,133162214628.98874,2340818201.5070777,3.586909541888028,1,Normal
2025-06-09 05:33:50.063,2.263856367404665,133126164263.0324,2303444573.974919,3.9477202504918596,1,Normal
2025-06-09 06:31:11.085,2.2625319159172617,133095717646.74382,2354103686.630322,4.14425706987831,1,Normal
2025-06-09 07:33:24.079,2.2479708132723117,132296687123.37842,2394282359.188433,3.4246265430216027,1,Normal
2025-06-09 08:33:34.156,2.247134080697425,132186043024.09653,2439037696.7779818,3.3738226353783096,1,Normal
2025-06-09 09:33:22.047,2.239605577806363,131724934070.44997,2470376611.2680326,2.9414810605393527,1,Normal
2025-06-09 10:33:33.512,2.231955830364702,131287406771.17557,2540581961.4058967,2.5355050910450316,1,Normal
2025-06-09 11:34:13.814,2.23370817467208,131390405907.41531,2547411967.661816,1.9966711891065136,1,Normal
2025-06-09 12:33:29.235,2.235497019962482,131428042172.37682,2448544780.67972,0.9577125529245167,1,Normal
2025-06-09 13:33:36.178,2.228414314766106,131021970372.0381,2406830678.4968987,0.956466861313654,1,Normal
2025-06-09 14:33:36.541,2.2406329867651844,131688329719.37242,2406021822.5687885,1.2255949496096097,1,Normal
2025-06-09 15:33:07.758,2.255364349185478,132653369551.12799,2373132401.2395883,2.0905555979355173,1,Normal
2025-06-09 16:33:11.676,2.2642693768094575,133196469588.81001,2543179113.631148,2.3908111602010784,1,Normal
2025-06-09 17:33:29.250,2.266623472857343,133299390515.89626,2535665162.673659,1.3596186056519022,1,Normal
2025-06-09 18:33:04.203,2.264070856937651,133144531860.26572,2376487268.6729407,0.30079116171370934,1,Normal
2025-06-09 19:32:39.336,2.245674488460139,132167978849.82826,2184450607.0826426,-1.2929617000569826,1,Normal
2025-06-09 20:32:15.442,2.2543145142338425,132686682579.32297,2239140552.859964,-0.6274284247821726,1,Normal
2025-06-09 21:32:51.942,2.2643100279212507,133176756107.68636,2133471187.21432,-0.7615375352300724,1,Normal
2025-06-09 22:33:17.853,2.279962920917214,134100791736.01373,2180092691.1229215,0.020134286954531788,1,Normal
2025-06-09 23:33:17.206,2.2922775053869286,134856042564.52397,2334291335.7983594,0.43666673176923076,1,Normal
2025-06-10 00:33:25.000,2.2958069856862724,134987423392.1442,2333178806.902987,0.45738757044011535,1,Normal
2025-06-10 01:33:14.955,2.2942643686559703,134935645653.53227,2357067337.793974,0.28242124828068427,1,Normal
2025-06-10 02:33:05.677,2.3046858554906544,135457083365.85988,2356128336.6018157,0.9277922283436935,1,Normal
2025-06-10 03:33:11.944,2.3165722999408542,136186889143.22043,2499033312.9148664,1.5895223474799103,1,Normal
2025-06-10 04:33:02.827,2.3215367196677588,136427738925.56984,2505961674.795659,2.6030884052428815,1,Normal
2025-06-10 05:33:03.224,2.3194149197202902,136424996991.94038,2493561353.6239963,2.454155357007859,1,Normal
2025-06-10 06:30:41.898,2.3132048853211336,136037177983.26215,2546985797.865689,2.2396576617275343,1,Normal
2025-06-10 07:33:11.741,2.3140048489359843,136161780210.4843,2551624054.8413506,2.937495241210386,1,Normal
2025-06-10 08:33:16.484,2.3104200384382074,135889979347.51067,2542826423.5527973,2.816296467771995,1,Normal
2025-06-10 09:33:21.222,2.300662296189914,135364362543.52223,2565699106.245108,2.7262263939954456,1,Normal
2025-06-10 10:33:15.392,2.295040695448299,135029876702.02647,2524598019.9148808,2.826438777387863,1,Normal
2025-06-10 11:33:20.858,2.2833969725546965,134326415489.5637,2558723735.387294,2.2244981885295445,1,Normal
2025-06-10 12:33:16.632,2.287352740822073,134555825995.29,2818228676.560629,2.319650636817272,1,Normal
2025-06-10 13:33:13.159,2.284440267486507,134352011925.04855,2568975997.545892,2.51416230586734,1,Normal
2025-06-10 14:33:30.162,2.278589026515039,134048198965.64539,2553414113.604121,1.6939873675898998,1,Normal
2025-06-10 15:33:30.423,2.2934280238805185,134831025840.92212,2807912953.7679014,1.6876951481824776,1,Normal
2025-06-10 16:30:36.006,2.2836694011145897,134312786322.56631,2730528035.6229258,0.856789589782303,1,Normal
2025-06-10 17:33:39.901,2.3058202964964094,135621942786.99239,2724616631.9177136,1.7293045849231525,1,Normal
2025-06-10 18:30:32.304,2.315437602018034,136196987031.29433,2884633657.8141384,2.2687781578470956,1,Normal
2025-06-10 19:33:39.800,2.2921925854557696,134826418624.65778,2502470687.837944,2.0714532419846776,1,Normal
2025-06-10 20:33:34.241,2.274624426724144,133796193614.93039,2647718131.930658,0.9009351783907604,1,Normal
2025-06-10 21:33:25.561,2.2778894778724172,133969528023.87352,2930614513.2639947,0.5997169020018456,1,Normal
2025-06-10 22:33:47.857,2.274066899016735,133790179898.51747,2945276168.658956,-0.258601657350932,1,Normal
2025-06-10 23:33:41.201,2.2871702713112256,134448850627.27914,2597148309.398564,-0.222801735989675,1,Normal
2025-06-11 00:33:31.307,2.2938842775286887,134831524710.61967,2753783433.0880604,-0.08374868486642484,1,Normal
2025-06-11 01:33:15.751,2.2947037572507196,135069411898.26727,2800346079.507499,0.019151611329193408,1,Normal
2025-06-11 02:33:09.699,2.297882234568429,135151663479.8951,2814921900.2461905,-0.2952081693050057,1,Normal
2025-06-11 03:33:37.685,2.2974265436501295,135097326226.78241,2441849784.4558244,-0.826469188603074,1,Normal
2025-06-11 04:33:27.343,2.3041417805046316,135514790368.94199,2639046490.091557,-0.749285549341494,1,Normal
2025-06-11 05:33:51.391,2.305016386019404,135601731484.23772,2612062557.9833493,-0.6207830077519016,1,Normal
2025-06-11 06:33:44.285,2.2954772928945966,135094732559.8088,2613276577.3390055,-0.7663649916628934,1,Normal
2025-06-11 07:33:55.142,2.282952104912503,134292889334.97086,2563495767.0846725,-1.3419480965115471,1,Normal
2025-06-11 08:33:30.469,2.2864249435106334,134484573665.59958,2312485662.6922092,-1.0385598518178663,1,Normal
2025-06-11 09:33:10.276,2.2984490216055016,135178043750.24152,2475178441.6021743,-0.09620162803022358,1,Normal
2025-06-11 10:33:09.870,2.2909115393985684,134750620522.79095,2237095382.155575,-0.1799164632644623,1,Normal
2025-06-11 11:32:55.901,2.296869931397179,135076719527.306,2191757641.202372,0.5900401465194438,1,Normal
